age,potential,growth,hieght,weight,foot,pos1,base_potential,market_value_millions,wages_dollars,release_clause
21,69,9,176,70,Right,LM,60,0.55,1000.0,0.908
21,75,7,172,71,Left,RW,68,2.5,500.0,5.9
27,72,1,190,87,Right,CB,71,1.9,500.0,4.2
20,76,13,195,78,Right,GK,63,1.0,6000.0,0.0
23,55,4,186,77,Right,GK,51,0.07,500.0,0.114
19,76,16,171,68,Right,RM,60,0.625,1000.0,1.3
23,69,6,174,68,Right,RW,63,0.75,1000.0,1.1
19,67,15,188,70,Right,ST,52,0.19,2000.0,0.0
28,67,0,176,74,Right,LB,67,0.925,500.0,2.0
27,70,1,185,80,Right,CDM,69,1.4,500.0,3.1
29,65,0,180,79,Right,ST,65,0.725,500.0,1.6
20,72,11,185,77,Right,GK,61,0.625,500.0,1.5
22,68,7,174,66,Right,CM,61,0.675,500.0,1.6
21,74,11,183,77,Right,CB,63,1.0,2000.0,1.7
22,70,8,177,75,Right,LW,62,0.9,500.0,2.1
25,68,3,182,80,Right,ST,65,0.95,500.0,2.1
18,71,11,176,69,Right,ST,60,0.525,500.0,1.2
23,72,5,174,74,Right,CDM,67,1.4,5000.0,3.1
31,67,0,191,90,Right,CB,67,0.7,500.0,1.5
22,70,6,177,70,Right,CM,64,0.925,3000.0,2.0
23,71,6,163,59,Left,LM,65,1.1,4000.0,2.6
25,65,1,172,70,Left,RW,64,0.7,2000.0,1.5
20,64,12,182,70,Right,CDM,52,0.18,550.0,0.261
20,71,12,181,72,Right,LW,59,0.55,5000.0,1.2
21,68,6,181,73,Right,CM,62,0.625,500.0,1.5
22,74,10,174,60,Left,LM,64,1.3,500.0,3.1
27,68,1,175,75,Right,CDM,67,1.0,500.0,2.3
19,70,9,187,74,Right,CB,61,0.65,2000.0,1.5
25,65,3,178,70,Right,ST,62,0.525,500.0,1.2
25,64,1,170,68,Right,RM,63,0.575,500.0,1.3
19,73,13,175,73,Right,LW,60,0.575,600.0,1.1
23,69,6,185,78,Right,ST,63,0.775,500.0,1.8
22,59,7,172,66,Right,RW,52,0.16,800.0,0.232
23,74,5,186,75,Right,CDM,69,1.9,9000.0,3.9
20,55,6,183,75,Right,CM,49,0.07,700.0,0.102
20,64,9,174,66,Right,CM,55,0.275,850.0,0.399
23,58,6,189,84,Right,CB,52,0.11,900.0,0.16
19,76,16,187,81,Right,RB,60,0.6,2000.0,1.3
23,73,6,189,80,Right,CB,67,1.5,500.0,3.5
23,70,7,173,69,Left,LW,63,0.975,500.0,2.3
19,68,13,183,75,Right,CB,55,0.275,500.0,0.516
17,67,10,181,72,Right,GK,57,0.3,500.0,0.705
19,68,15,179,75,Right,RB,53,0.21,500.0,0.457
33,58,0,186,80,Right,ST,58,0.13,650.0,0.202
22,68,8,176,70,Right,CF,60,0.55,800.0,0.963
21,69,7,170,74,Right,CDM,62,0.75,500.0,1.8
23,71,5,167,63,Right,RM,66,1.3,500.0,2.9
19,74,10,176,68,Right,CM,64,1.3,500.0,3.1
20,74,13,165,63,Right,RWB,61,0.75,1000.0,1.8
19,75,16,188,76,Left,CM,59,0.575,7000.0,1.5
18,74,10,173,67,Right,LM,64,1.2,2000.0,0.0
21,73,7,176,67,Right,RW,66,1.7,1000.0,2.6
17,59,7,178,72,Right,CAM,52,0.15,500.0,0.293
22,72,6,178,71,Right,LM,66,1.4,500.0,3.3
21,62,9,193,89,Left,CB,53,0.2,650.0,0.29
19,81,17,164,63,Right,CAM,64,1.5,2000.0,3.9
19,78,15,172,65,Right,LB,63,1.1,1000.0,2.4
23,70,5,178,72,Right,RM,65,1.1,3000.0,1.7
25,58,3,175,70,Left,ST,55,0.17,2000.0,0.31
31,62,0,182,78,Right,CDM,62,0.275,500.0,0.371
20,67,14,173,70,Right,CM,53,0.22,500.0,0.435
22,61,9,172,70,Right,RM,52,0.18,500.0,0.279
21,57,8,180,75,Left,LM,49,0.11,500.0,0.171
19,64,11,180,75,Right,CB,53,0.19,500.0,0.295
21,66,8,185,79,Left,CM,58,0.45,1000.0,0.743
17,75,19,190,84,Right,GK,56,0.325,500.0,0.691
18,73,17,190,68,Right,LB,56,0.35,1000.0,0.849
23,62,8,185,70,Left,GK,54,0.21,1000.0,0.389
24,72,3,173,67,Right,RW,69,1.9,6000.0,2.7
21,69,12,188,81,Left,GK,57,0.35,850.0,0.683
21,65,12,176,70,Right,LM,53,0.23,2000.0,0.426
23,67,6,182,80,Right,LM,61,0.525,1000.0,0.945
32,66,0,178,72,Right,CM,66,0.675,500.0,1.5
24,70,6,181,75,Left,CB,64,0.85,1000.0,1.2
22,68,6,182,78,Right,LM,62,0.65,500.0,1.6
22,73,6,173,64,Left,CAM,67,1.6,5000.0,2.7
21,70,9,190,86,Right,GK,61,0.65,500.0,1.5
20,69,14,175,68,Right,RB,55,0.3,3000.0,0.698
22,68,8,188,81,Left,CB,60,0.525,4000.0,0.0
34,61,0,178,72,Right,ST,61,0.16,500.0,0.344
25,61,3,184,75,Right,CM,58,0.275,1000.0,0.392
20,75,16,180,78,Right,LM,59,0.6,1000.0,1.2
19,74,9,184,78,Right,CB,65,1.4,2000.0,2.4
20,73,11,183,78,Left,LM,62,0.875,2000.0,1.4
20,73,12,185,79,Right,CB,61,0.75,2000.0,1.3
21,71,8,179,67,Left,RM,63,1.1,2000.0,1.8
23,67,7,172,60,Right,ST,60,0.5,850.0,0.875
21,71,7,188,80,Right,ST,64,1.2,3000.0,2.0
24,60,4,186,80,Right,CB,56,0.18,700.0,0.293
23,70,3,186,80,Left,LB,67,1.3,2000.0,2.2
18,77,16,192,85,Left,ST,61,0.825,1000.0,0.0
18,72,11,186,65,Left,CB,61,0.65,500.0,1.1
20,74,11,180,75,Right,CM,63,1.0,2000.0,1.7
23,74,6,189,80,Right,CB,68,1.7,500.0,4.1
20,62,12,169,70,Right,RM,50,0.11,2000.0,0.204
19,75,15,187,81,Right,CB,60,0.55,3000.0,0.0
18,67,16,188,78,Right,GK,51,0.13,500.0,0.309
20,75,7,194,87,Right,CB,68,2.2,2000.0,5.1
19,74,14,185,80,Right,RB,60,0.55,3000.0,0.0
27,66,0,180,72,Left,LB,66,0.825,500.0,1.8
26,63,0,177,70,Right,RM,63,0.525,800.0,0.709
26,65,0,186,78,Right,ST,65,0.8,500.0,1.7
27,65,0,185,80,Right,CB,65,0.65,500.0,1.4
30,60,0,182,72,Right,CDM,60,0.21,500.0,0.452
23,61,7,188,78,Right,GK,54,0.18,800.0,0.306
22,65,3,190,78,Right,ST,62,0.55,550.0,0.839
19,85,9,172,62,Right,CM,76,16.0,500.0,36.8
21,69,13,183,75,Left,CAM,56,0.35,950.0,0.656
19,72,18,185,78,Right,CB,54,0.275,550.0,0.516
18,72,19,178,68,Right,CM,53,0.24,500.0,0.45
19,74,13,177,70,Left,LB,61,0.75,650.0,1.4
23,72,5,190,84,Right,CB,67,1.4,3000.0,2.1
21,69,9,180,72,Left,LWB,60,0.525,550.0,0.761
22,68,9,178,75,Right,ST,59,0.5,700.0,0.725
21,67,10,176,67,Right,RWB,57,0.35,500.0,0.508
20,67,11,187,84,Right,ST,56,0.325,600.0,0.471
26,67,2,188,78,Right,CB,65,0.775,500.0,1.7
21,67,5,174,70,Right,CM,62,0.6,2000.0,0.915
29,66,0,183,70,Right,LM,66,0.85,5000.0,1.3
29,68,0,170,70,Right,CAM,68,1.2,9000.0,2.6
18,75,15,168,70,Right,CAM,60,0.575,800.0,1.2
18,69,16,168,64,Right,CM,53,0.24,500.0,0.474
32,72,0,172,71,Right,LM,72,1.9,16000.0,3.1
30,61,0,182,72,Left,CDM,61,0.275,500.0,0.591
20,70,9,186,78,Right,ST,61,0.725,850.0,1.2
17,75,18,193,83,Right,GK,57,0.35,500.0,0.849
23,57,7,182,72,Right,RB,50,0.09,500.0,0.14
20,60,8,176,74,Right,CAM,52,0.17,1000.0,0.247
19,61,9,180,66,Right,LM,52,0.17,750.0,0.247
20,59,6,175,73,Right,RB,53,0.14,850.0,0.203
19,64,13,174,66,Right,CM,51,0.14,650.0,0.263
18,66,12,180,72,Right,ST,54,0.25,500.0,0.363
21,66,13,190,83,Right,CB,53,0.22,750.0,0.413
19,64,14,181,75,Right,ST,50,0.11,700.0,0.206
19,74,11,190,78,Left,CB,63,0.975,2000.0,1.5
19,69,15,185,78,Right,CB,54,0.24,1000.0,0.474
21,62,8,185,80,Right,GK,54,0.21,600.0,0.326
19,74,17,179,72,Left,LB,57,0.4,600.0,0.77
16,66,15,182,77,Right,ST,51,0.13,500.0,0.257
21,62,9,178,72,Left,LWB,53,0.2,850.0,0.29
20,65,10,184,74,Right,LW,55,0.275,1000.0,0.399
18,70,15,186,80,Right,ST,55,0.3,600.0,0.563
22,63,4,175,78,Right,CAM,59,0.325,3000.0,0.593
23,67,5,167,70,Right,LW,62,0.6,750.0,0.855
19,67,13,184,80,Right,CAM,54,0.25,1000.0,0.594
23,71,7,186,80,Right,CM,64,1.2,3000.0,0.0
23,62,10,187,75,Right,GK,52,0.15,500.0,0.27
23,71,4,180,78,Right,CB,67,1.3,500.0,2.9
23,73,9,174,71,Left,LM,64,1.3,500.0,2.1
23,78,11,189,85,Right,CB,67,2.1,600.0,3.4
21,75,9,184,82,Right,ST,66,1.9,550.0,3.0
21,65,11,186,75,Right,CB,54,0.23,650.0,0.334
23,74,9,178,70,Right,RB,65,1.5,2000.0,3.0
19,76,17,175,66,Right,GK,59,0.525,500.0,1.4
17,72,16,185,78,Right,GK,56,0.325,500.0,0.804
21,67,10,175,70,Left,RM,57,0.375,650.0,0.544
18,78,13,177,67,Right,CDM,65,1.6,1000.0,3.4
28,70,0,187,80,Right,ST,70,1.6,700.0,3.5
24,65,0,178,87,Right,CB,65,0.725,500.0,1.6
21,68,7,179,71,Right,CF,61,0.675,2000.0,1.1
26,64,1,178,74,Left,LB,63,0.525,500.0,1.2
32,67,0,180,74,Left,LM,67,0.8,500.0,1.7
19,74,8,187,76,Right,CDM,66,1.7,500.0,4.0
19,69,10,176,69,Left,LB,59,0.475,1000.0,0.689
20,68,13,186,78,Right,CB,55,0.275,1000.0,0.516
18,66,15,177,68,Right,CM,51,0.14,500.0,0.277
18,74,17,176,70,Right,CAM,57,0.425,600.0,0.839
18,62,9,184,77,Right,RB,53,0.19,500.0,0.295
21,66,9,178,68,Right,CM,57,0.375,1000.0,0.544
25,68,1,171,72,Left,RW,67,1.2,2000.0,1.7
29,68,2,185,88,Right,GK,66,0.7,950.0,0.998
26,71,3,175,70,Right,CM,68,1.6,2000.0,2.3
23,73,7,179,72,Left,LB,66,1.6,950.0,2.5
19,68,7,187,89,Right,ST,61,0.65,1000.0,1.1
22,68,8,173,72,Left,LB,60,0.525,2000.0,1.2
23,65,7,180,75,Left,LWB,58,0.4,700.0,0.58
25,58,3,175,70,Left,ST,55,0.17,2000.0,0.31
31,62,0,182,78,Right,CDM,62,0.275,500.0,0.371
22,69,8,180,70,Left,LWB,61,0.7,2000.0,1.3
22,75,8,175,68,Right,LW,67,2.3,3000.0,4.5
20,70,10,178,75,Left,LB,60,0.525,500.0,0.84
19,71,11,184,78,Left,CB,60,0.5,500.0,0.8
24,72,5,176,70,Right,CM,67,1.5,500.0,3.4
18,73,20,184,67,Right,CB,53,0.24,500.0,0.564
17,73,16,174,63,Right,RW,57,0.4,500.0,0.79
19,61,8,175,67,Right,ST,53,0.2,850.0,0.31
18,79,18,190,78,Right,CB,61,0.775,500.0,2.2
19,74,13,175,68,Left,CM,61,0.775,500.0,2.2
20,73,9,182,83,Right,LM,64,1.3,500.0,2.1
28,67,0,180,73,Right,RM,67,1.0,500.0,2.2
25,66,1,176,68,Right,RM,65,0.85,500.0,1.9
27,62,0,180,75,Right,CM,62,0.425,500.0,0.914
26,63,1,185,75,Right,ST,62,0.475,500.0,1.1
30,62,0,175,76,Right,CDM,62,0.325,500.0,0.699
27,64,3,189,92,Right,GK,61,0.325,500.0,0.723
23,66,6,184,78,Left,ST,60,0.4,3000.0,0.88
20,73,14,199,89,Right,GK,59,0.475,700.0,1.3
24,78,5,180,75,Left,LB,73,4.3,6000.0,5.9
28,61,1,188,84,Right,GK,60,0.2,550.0,0.265
21,67,7,175,72,Right,CM,60,0.5,500.0,0.8
25,65,2,171,68,Right,CM,63,0.6,3000.0,0.0
22,74,9,185,79,Right,ST,65,1.6,650.0,2.6
21,58,5,184,76,Left,LB,53,0.13,500.0,0.211
22,61,11,177,71,Right,ST,50,0.11,3000.0,0.204
19,73,10,183,71,Right,RB,63,1.0,500.0,2.4
30,69,0,175,81,Left,LB,69,1.2,550.0,2.6
21,74,10,175,72,Right,ST,64,1.3,500.0,3.1
19,79,11,177,74,Right,CM,68,2.6,500.0,6.2
25,72,1,178,74,Right,LM,71,2.2,12000.0,3.5
20,67,8,185,80,Right,ST,59,0.5,2000.0,0.0
20,62,9,185,70,Left,CM,53,0.2,4000.0,0.0
23,73,6,182,79,Right,GK,67,1.3,3000.0,3.1
31,64,0,186,72,Right,GK,64,0.3,3000.0,0.435
27,68,0,185,82,Left,CB,68,1.1,6000.0,1.6
17,71,18,171,65,Right,CM,53,0.23,500.0,0.431
30,68,0,188,80,Right,CB,68,1.0,500.0,2.2
27,66,0,173,68,Right,RB,66,0.825,4000.0,1.2
30,67,0,176,69,Right,RB,67,0.875,500.0,1.9
30,66,0,174,71,Right,CM,66,0.825,500.0,1.8
26,68,0,176,74,Right,CDM,68,1.2,500.0,2.6
31,64,0,169,67,Right,RM,64,0.475,500.0,1.0
27,67,0,171,68,Left,RM,67,1.1,6000.0,1.6
31,68,0,189,86,Right,ST,68,1.0,7000.0,1.5
30,63,0,174,66,Right,CAM,63,0.475,500.0,1.0
27,65,0,178,66,Left,LW,65,0.75,500.0,1.6
30,58,0,182,73,Right,GK,58,0.14,500.0,0.301
31,66,0,183,74,Right,CB,66,0.575,3000.0,0.834
27,56,2,189,81,Right,GK,54,0.1,950.0,0.158
19,73,13,180,73,Right,CM,60,0.575,1000.0,1.6
20,62,12,168,65,Right,CDM,50,0.11,2000.0,0.204
24,71,5,173,73,Left,LB,66,1.2,4000.0,1.7
18,64,15,178,78,Right,GK,49,0.09,500.0,0.178
19,66,16,186,80,Right,CB,50,0.11,500.0,0.217
20,62,10,172,70,Left,ST,52,0.18,500.0,0.279
24,73,6,174,70,Left,RW,67,1.6,500.0,3.8
20,67,11,193,85,Right,ST,56,0.325,650.0,0.585
20,57,10,176,76,Left,CB,47,0.1,500.0,0.155
19,64,13,170,63,Right,RM,51,0.14,500.0,0.277
21,63,1,177,62,Right,CM,62,0.5,500.0,1.1
20,70,13,182,79,Right,RB,57,0.375,1000.0,0.778
24,64,3,186,73,Left,CM,61,0.45,650.0,0.731
16,76,24,183,70,Right,GK,52,0.23,500.0,0.518
18,73,18,180,70,Left,LB,55,0.3,500.0,0.563
24,57,4,183,75,Right,ST,53,0.14,650.0,0.228
22,77,9,165,62,Left,LW,68,2.7,500.0,6.3
22,69,6,183,75,Left,LM,63,0.775,3000.0,1.8
20,72,11,180,76,Right,ST,61,0.725,2000.0,0.0
18,67,10,178,84,Right,ST,57,0.35,500.0,0.823
17,66,10,170,67,Left,ST,56,0.3,500.0,0.705
19,65,10,156,55,Right,CM,55,0.275,500.0,0.646
19,67,9,174,61,Right,CDM,58,0.425,3000.0,0.893
19,68,11,174,65,Left,RM,57,0.35,4000.0,0.735
21,73,13,185,82,Right,CB,60,0.575,500.0,1.2
29,64,0,194,85,Left,ST,64,0.575,1000.0,0.719
22,70,6,194,86,Right,ST,64,0.95,2000.0,1.7
20,70,12,182,69,Left,LB,58,0.475,550.0,0.689
21,73,10,179,70,Right,CM,63,1.1,1000.0,1.9
20,67,12,185,80,Left,CB,55,0.275,500.0,0.399
18,77,17,184,78,Right,RM,60,0.625,500.0,1.2
18,70,17,180,75,Right,ST,53,0.24,2000.0,0.606
18,74,20,187,75,Right,CB,54,0.275,500.0,0.619
21,75,11,190,80,Right,RB,64,1.3,700.0,2.3
20,73,14,183,74,Right,CAM,59,0.55,500.0,1.5
21,66,7,180,72,Right,GK,59,0.4,1000.0,0.94
28,66,1,194,80,Right,CB,65,0.675,2000.0,1.2
20,75,11,183,74,Right,ST,64,1.3,2000.0,2.3
21,71,10,172,66,Right,LW,61,0.725,500.0,1.7
19,72,17,184,64,Right,CM,55,0.325,500.0,0.609
23,69,9,184,84,Right,CB,60,0.5,650.0,0.725
18,72,18,191,80,Right,GK,54,0.24,500.0,0.45
18,59,7,182,75,Right,RB,52,0.14,800.0,0.273
19,74,13,185,77,Right,ST,61,0.775,5000.0,0.0
28,63,0,180,72,Left,LM,63,0.475,1000.0,0.641
21,72,8,184,75,Left,ST,64,1.3,500.0,3.1
24,66,3,168,60,Right,RW,63,0.0,0.0,0.0
19,70,15,186,78,Right,CB,55,0.275,850.0,0.516
20,68,11,178,78,Right,ST,57,0.375,3000.0,0.881
32,52,0,183,75,Right,ST,52,0.06,2000.0,0.093
25,52,3,175,68,Right,CM,49,0.06,2000.0,0.098
18,74,20,186,78,Right,CB,54,0.275,500.0,0.619
32,68,0,185,80,Right,ST,68,0.975,6000.0,1.5
32,56,0,177,73,Right,CDM,56,0.1,2000.0,0.155
27,51,2,183,73,Right,CB,49,0.05,2000.0,0.081
26,57,3,183,80,Right,CB,54,0.13,2000.0,0.211
26,63,1,184,77,Right,CB,62,0.4,850.0,0.53
20,77,15,176,74,Right,CM,62,0.95,700.0,2.1
21,73,9,186,80,Left,ST,64,1.3,950.0,2.3
21,68,10,190,82,Left,GK,58,0.4,700.0,0.78
22,77,7,175,68,Right,ST,70,3.3,2000.0,5.3
25,74,5,172,68,Right,CM,69,2.0,2000.0,3.0
19,78,14,178,75,Right,CM,64,1.4,700.0,2.8
22,71,7,186,78,Right,CB,64,1.1,950.0,1.8
18,76,10,181,72,Right,CM,66,1.8,2000.0,4.2
19,74,12,186,74,Right,ST,62,0.95,500.0,2.2
19,74,11,183,74,Right,RB,63,1.0,500.0,2.4
22,75,9,174,61,Right,CM,66,1.9,2000.0,4.4
22,69,8,180,70,Left,LWB,61,0.7,2000.0,1.3
22,75,8,175,68,Right,LW,67,2.3,3000.0,4.5
21,78,7,175,63,Right,CB,71,0.0,0.0,0.0
27,71,0,175,61,Right,ST,71,2.0,600.0,4.2
26,76,3,182,77,Left,CB,73,3.5,650.0,8.0
23,82,6,168,60,Right,CAM,76,12.0,750.0,28.8
19,63,10,189,81,Right,CB,53,0.19,900.0,0.371
25,64,1,177,79,Left,CAM,63,0.575,1000.0,0.762
18,69,13,187,78,Right,GK,56,0.3,600.0,0.698
20,72,14,181,68,Right,ST,58,0.5,5000.0,0.0
18,82,9,163,58,Right,LM,73,6.5,500.0,15.0
22,77,6,163,60,Left,LB,71,2.8,500.0,6.4
23,75,8,165,59,Right,CDM,67,2.1,500.0,4.8
23,73,5,173,61,Right,CDM,68,1.7,500.0,3.7
23,75,7,175,64,Right,ST,68,2.4,500.0,5.5
23,71,4,173,61,Right,CB,67,1.3,500.0,2.8
22,75,5,183,67,Right,GK,70,2.0,500.0,4.4
21,74,6,178,63,Right,GK,68,1.6,500.0,3.7
23,75,7,170,63,Right,ST,68,2.4,500.0,5.5
23,69,4,175,64,Right,CB,65,0.925,500.0,2.0
23,70,5,170,60,Right,CDM,65,1.0,500.0,2.2
23,68,4,168,59,Right,RB,64,0.775,500.0,1.7
20,75,11,174,68,Left,LB,64,1.2,500.0,2.8
19,70,14,177,70,Right,ST,56,0.35,500.0,0.971
24,62,6,175,68,Right,ST,56,0.23,500.0,0.541
21,61,11,172,64,Right,RB,50,0.1,2000.0,0.19
19,85,13,165,56,Right,CF,72,5.5,500.0,14.7
22,65,5,194,77,Right,CB,60,0.35,500.0,0.779
22,74,10,178,67,Right,ST,64,1.3,1000.0,2.5
30,62,0,176,72,Right,RB,62,0.35,500.0,0.753
27,57,0,179,74,Right,ST,57,0.18,500.0,0.387
27,57,0,169,60,Right,CAM,57,0.17,500.0,0.366
18,69,17,185,78,Right,CB,52,0.19,500.0,0.356
21,75,10,178,73,Right,RB,65,1.5,2000.0,2.3
22,68,7,182,77,Right,ST,61,0.675,1000.0,1.3
20,72,13,187,80,Left,CB,59,0.5,1000.0,0.938
17,73,17,175,74,Right,RM,56,0.35,500.0,0.656
24,73,6,182,76,Right,RM,67,1.6,5000.0,3.8
19,74,16,179,67,Right,RWB,58,0.5,2000.0,1.3
21,64,9,180,62,Left,LB,55,0.275,3000.0,0.578
18,79,22,174,65,Right,LM,57,0.525,1000.0,1.6
26,65,2,185,79,Right,CB,63,0.525,500.0,1.2
27,63,1,176,71,Right,CDM,62,0.4,500.0,0.89
25,64,1,176,65,Left,LM,63,0.575,3000.0,1.3
26,65,1,164,70,Left,CAM,64,0.7,500.0,1.6
22,70,10,196,76,Left,GK,60,0.475,500.0,1.1
27,78,3,165,59,Right,CB,75,6.5,750.0,14.8
21,70,10,177,66,Right,CDM,60,0.525,900.0,0.866
21,60,9,173,68,Right,CM,51,0.13,950.0,0.215
26,62,3,173,69,Right,LB,59,0.275,1000.0,0.419
22,59,8,183,70,Left,LB,51,0.13,1000.0,0.221
20,60,8,190,86,Right,CB,52,0.16,850.0,0.264
22,63,11,178,73,Right,ST,52,0.18,1000.0,0.297
22,65,9,193,82,Right,CB,56,0.3,1000.0,0.495
19,79,20,170,70,Left,CM,59,0.625,800.0,1.6
26,63,1,186,84,Left,ST,62,0.475,500.0,0.677
21,74,10,177,75,Left,LB,64,1.3,500.0,3.1
18,69,13,184,77,Right,GK,56,0.3,500.0,0.713
19,74,10,176,66,Right,RW,64,1.3,500.0,3.1
22,72,6,183,75,Right,CB,66,1.2,2000.0,2.8
19,65,15,186,80,Right,GK,50,0.1,1000.0,0.233
19,70,15,185,79,Right,CB,55,0.275,500.0,0.516
33,53,0,185,70,Right,CB,53,0.045,2000.0,0.07
17,73,18,188,75,Right,CDM,55,0.3,500.0,0.623
27,64,0,183,75,Right,ST,64,0.625,4000.0,0.938
27,63,1,184,81,Right,CB,62,0.4,2000.0,0.61
23,65,7,181,77,Right,CM,58,0.4,2000.0,0.68
27,63,0,173,68,Right,LM,63,0.5,3000.0,0.75
23,65,3,173,71,Right,CM,62,0.55,2000.0,0.839
19,69,8,186,73,Left,ST,61,0.725,1000.0,1.2
30,65,0,193,80,Left,ST,65,0.7,1000.0,1.1
20,75,14,170,66,Left,CAM,61,0.8,1000.0,1.7
20,65,12,177,75,Left,LB,53,0.22,500.0,0.319
19,74,16,170,64,Right,RW,58,0.525,2000.0,0.984
22,65,5,184,75,Left,CB,60,0.35,1000.0,0.534
25,64,2,200,89,Right,CB,62,0.45,700.0,0.731
19,79,11,170,68,Left,LWB,68,2.5,3000.0,4.3
20,66,8,173,60,Right,LM,58,0.45,800.0,0.653
21,72,11,170,60,Right,LM,61,0.725,2000.0,1.2
21,80,8,168,60,Right,CM,72,5.0,500.0,11.5
24,69,5,191,86,Right,GK,64,0.7,1000.0,1.5
25,73,0,173,72,Right,RB,73,3.1,14000.0,4.3
19,62,9,182,77,Right,CB,53,0.19,700.0,0.371
25,63,3,185,81,Right,RB,60,0.3,2000.0,0.548
29,61,0,181,74,Right,RWB,61,0.3,2000.0,0.465
18,75,20,182,72,Right,GK,55,0.3,500.0,0.69
21,75,11,195,82,Right,GK,64,1.1,550.0,2.0
20,67,10,180,74,Left,CM,57,0.35,1000.0,0.578
21,79,11,172,63,Right,CM,68,2.7,500.0,6.5
19,69,12,173,70,Right,LM,57,0.4,950.0,0.66
18,62,14,178,74,Right,CM,48,0.11,850.0,0.272
24,69,5,187,78,Right,ST,64,0.9,4000.0,1.4
23,72,6,181,76,Right,RB,66,1.3,4000.0,0.0
18,75,17,185,75,Left,ST,58,0.525,500.0,0.984
21,70,8,180,75,Right,GK,62,0.775,1000.0,1.3
22,72,9,172,63,Left,LM,63,1.1,2000.0,1.9
21,66,9,166,62,Left,RM,57,0.375,950.0,0.731
19,70,17,186,80,Right,GK,53,0.21,500.0,0.394
19,71,17,187,79,Left,CB,54,0.275,500.0,0.516
20,71,9,191,78,Right,GK,62,0.75,1000.0,1.3
18,74,11,181,73,Right,CB,63,0.95,600.0,1.6
21,72,13,178,75,Right,GK,59,0.475,500.0,0.962
20,73,10,176,73,Right,CB,63,0.975,2000.0,1.6
24,66,5,165,68,Right,ST,61,0.5,3000.0,0.763
27,61,2,185,83,Right,GK,59,0.21,2000.0,0.32
27,58,0,167,63,Right,RM,58,0.22,2000.0,0.319
27,63,0,188,83,Right,ST,63,0.525,4000.0,0.761
24,72,3,188,78,Left,LW,69,1.9,6000.0,2.7
23,72,7,179,74,Right,RW,65,1.4,2000.0,2.3
22,71,10,189,83,Right,CB,61,0.7,1000.0,1.2
21,69,7,178,74,Right,ST,62,0.825,500.0,1.3
22,68,5,169,60,Right,LM,63,0.75,1000.0,1.4
23,69,7,178,79,Right,RB,62,0.75,1000.0,1.2
23,69,5,178,74,Right,LM,64,0.875,2000.0,1.3
20,66,9,191,74,Right,GK,57,0.3,1000.0,0.66
21,67,8,180,76,Right,ST,59,0.5,1000.0,0.825
26,70,1,173,67,Right,RB,69,1.5,1000.0,2.2
18,90,12,162,53,Right,LW,78,32.5,500.0,74.8
29,71,0,175,64,Right,CB,71,1.6,500.0,3.4
21,79,2,164,62,Left,ST,77,14.0,750.0,31.9
20,80,10,179,63,Right,CB,70,3.3,500.0,7.6
23,79,6,171,62,Right,LM,73,4.8,600.0,11.0
20,70,11,182,72,Left,CAM,59,0.5,4000.0,1.2
23,64,7,168,60,Left,LB,57,0.3,3000.0,0.555
24,68,5,188,78,Right,CDM,63,0.675,2000.0,0.962
21,71,9,184,75,Left,ST,62,0.9,1000.0,0.0
25,66,3,195,94,Right,ST,63,0.65,800.0,0.991
28,67,0,170,68,Left,LB,67,0.925,4000.0,1.3
20,72,7,160,60,Right,CAM,65,1.4,2000.0,2.4
25,69,5,183,77,Right,CB,64,0.775,2000.0,1.0
18,70,16,198,90,Right,GK,54,0.24,500.0,0.45
18,78,17,190,77,Right,GK,61,0.725,500.0,1.4
31,62,0,197,91,Right,ST,62,0.325,900.0,0.406
23,68,7,185,75,Right,RWB,61,0.625,600.0,0.906
18,76,18,189,75,Right,CB,58,0.475,500.0,0.891
19,76,16,181,78,Right,ST,60,0.65,850.0,1.3
18,75,20,175,68,Right,CM,55,0.35,500.0,0.788
21,74,8,182,72,Right,CM,66,1.9,500.0,4.5
27,63,0,187,82,Right,ST,63,0.525,4000.0,0.788
21,73,10,180,80,Left,CM,63,1.1,1000.0,2.1
19,75,15,179,64,Right,CAM,60,0.575,800.0,1.1
20,70,15,178,71,Right,CDM,55,0.3,600.0,0.563
30,66,0,173,71,Right,RW,66,0.825,500.0,1.8
19,78,11,172,60,Left,RM,67,2.2,3000.0,3.7
20,67,11,183,75,Right,CM,56,0.3,2000.0,0.72
23,72,8,184,81,Left,CB,64,1.2,800.0,1.7
16,83,24,183,75,Right,ST,59,0.7,2000.0,2.0
17,76,21,192,80,Left,CB,55,0.375,500.0,0.881
25,72,5,184,78,Right,CB,67,1.3,4000.0,2.0
24,73,7,178,75,Right,RWB,66,1.6,3000.0,2.6
25,63,1,179,78,Left,RM,62,0.475,2000.0,0.724
21,71,8,178,70,Right,ST,63,1.1,2000.0,1.8
19,73,16,173,70,Right,LM,57,0.425,550.0,0.0
19,82,13,175,68,Left,LW,69,3.3,500.0,9.2
25,64,1,176,67,Right,LM,63,0.575,2000.0,1.2
23,69,6,181,66,Right,RW,63,0.75,2000.0,1.7
23,74,8,178,71,Right,CDM,66,1.8,3000.0,3.1
19,66,13,176,75,Right,ST,53,0.22,3000.0,0.49
24,62,3,189,78,Right,RM,59,0.3,750.0,0.398
20,64,10,178,70,Right,CM,54,0.24,600.0,0.348
