age,potential,growth,hieght,weight,foot,pos1,base_potential,market_value_millions,wages_dollars,release_clause
28,65,0,188,78,Right,CB,65,0.625,2000.0,0.906
23,76,4,179,71,Right,CAM,72,3.4,15000.0,6.0
21,67,7,183,79,Right,CM,60,0.5,1000.0,0.825
35,69,0,175,73,Right,RM,69,0.575,500.0,1.2
19,64,13,180,72,Right,ST,51,0.14,2000.0,0.333
22,69,9,177,72,Left,LB,60,0.525,2000.0,0.866
27,72,0,184,76,Left,RM,72,2.5,10000.0,4.0
23,72,7,189,80,Left,RW,65,1.4,2000.0,2.1
36,70,0,193,97,Right,GK,70,0.18,5000.0,0.342
28,77,0,186,76,Left,RW,77,10.5,30000.0,22.1
23,70,7,173,69,Left,LW,63,0.975,500.0,2.3
25,76,2,175,71,Right,RB,74,4.9,12000.0,0.0
32,68,0,183,73,Right,CB,68,0.775,5000.0,1.7
17,82,12,178,63,Right,RW,70,3.6,500.0,8.3
27,72,0,175,71,Left,LB,72,2.3,22000.0,4.4
22,68,8,184,71,Left,ST,60,0.55,1000.0,1.1
22,70,8,177,75,Right,LW,62,0.9,500.0,2.1
23,67,9,187,80,Right,ST,58,0.45,850.0,0.653
30,60,0,167,60,Right,LW,60,0.24,950.0,0.3
22,69,6,195,85,Left,ST,63,0.775,3000.0,1.7
18,79,15,173,68,Right,RM,64,1.4,500.0,3.9
27,66,0,185,76,Left,CB,66,0.8,3000.0,1.7
31,74,0,174,74,Right,RB,74,3.1,28000.0,5.6
20,80,14,164,60,Right,LM,66,2.1,2000.0,4.4
19,72,17,177,76,Right,CM,55,0.325,500.0,0.609
18,73,15,166,53,Right,RB,58,0.45,500.0,1.3
27,65,0,183,74,Right,CB,65,0.65,4000.0,0.943
18,68,13,188,78,Right,GK,55,0.25,500.0,0.494
19,77,11,183,77,Right,CDM,66,1.7,3000.0,3.0
24,65,2,185,77,Right,LW,63,0.625,2000.0,0.984
22,77,7,172,71,Right,RM,70,3.2,9000.0,5.4
16,78,20,178,76,Right,LM,58,0.55,2000.0,1.6
17,78,20,188,77,Right,LW,58,0.55,1000.0,1.4
21,65,8,180,75,Right,CAM,57,0.375,1000.0,0.675
30,84,0,185,82,Left,CDM,84,35.5,74000.0,60.4
20,71,9,182,69,Left,LM,62,0.875,1000.0,1.5
30,67,0,176,69,Right,RB,67,0.875,500.0,1.9
19,80,15,163,57,Right,ST,65,1.7,500.0,4.6
17,69,15,190,81,Left,CB,54,0.23,500.0,0.431
22,83,5,192,80,Right,CM,78,21.5,38000.0,42.5
20,80,10,185,73,Right,CDM,70,3.3,6000.0,0.0
19,75,15,169,65,Left,LB,60,0.55,500.0,1.5
19,64,15,182,75,Right,CB,49,0.1,500.0,0.198
29,66,0,186,83,Right,GK,66,0.575,10000.0,0.978
35,73,0,186,83,Right,ST,73,1.1,25000.0,0.0
20,69,13,182,84,Right,ST,56,0.35,500.0,0.971
27,66,0,179,76,Right,ST,66,0.525,1000.0,0.0
25,74,2,180,75,Right,CDM,72,2.6,10000.0,5.7
20,71,10,179,78,Right,ST,61,0.725,600.0,1.3
22,68,7,178,74,Right,ST,61,0.675,4000.0,1.4
23,72,5,178,70,Right,ST,67,1.6,4000.0,3.5
28,80,1,194,82,Right,CB,79,16.5,32000.0,35.9
21,77,14,190,82,Right,ST,63,1.2,2000.0,2.3
31,73,0,180,80,Right,ST,73,2.6,4000.0,3.6
19,73,14,187,76,Left,CB,59,0.5,1000.0,1.0
24,72,6,196,86,Right,CB,66,1.2,3000.0,1.7
22,84,12,164,58,Right,GK,72,5.0,500.0,12.0
22,66,5,192,87,Right,ST,61,0.5,600.0,0.763
21,68,7,182,75,Right,RM,61,0.675,950.0,1.1
19,59,9,188,80,Right,ST,50,0.1,750.0,0.165
32,73,0,174,61,Right,RB,73,2.1,22000.0,4.4
22,64,8,194,79,Right,GK,56,0.275,650.0,0.426
30,63,0,178,77,Right,RB,63,0.425,4000.0,0.744
20,86,5,186,73,Left,LB,81,35.5,62000.0,70.1
30,71,0,185,85,Right,CDM,71,1.6,9000.0,2.0
23,80,6,190,70,Left,CM,74,6.5,9000.0,11.1
33,65,0,180,78,Right,CB,65,0.35,500.0,0.753
18,76,19,177,75,Left,LWB,57,0.4,550.0,0.83
20,82,9,179,71,Right,CM,73,6.5,49000.0,13.7
27,66,0,190,80,Right,CM,66,0.9,1000.0,1.4
29,65,0,185,81,Right,ST,65,0.725,500.0,1.6
28,61,0,190,85,Right,CDM,61,0.3,750.0,0.375
28,71,0,176,71,Right,CDM,71,1.6,18000.0,3.0
20,76,11,184,80,Left,CB,65,1.5,2000.0,2.6
20,78,13,180,68,Right,CAM,65,1.7,2000.0,3.5
32,67,0,189,75,Left,LB,67,0.7,7000.0,1.2
21,79,2,164,62,Left,ST,77,14.0,750.0,31.9
31,76,0,188,83,Right,CB,76,5.0,25000.0,9.0
20,66,13,185,79,Right,ST,53,0.23,800.0,0.431
20,62,8,173,71,Right,RM,54,0.11,2000.0,0.0
17,70,15,194,80,Right,CAM,55,0.3,500.0,0.623
33,71,0,184,80,Left,ST,71,1.2,9000.0,1.5
26,76,5,182,78,Right,CB,71,2.4,16000.0,5.2
22,71,9,185,80,Right,ST,62,0.9,2000.0,1.5
26,71,3,188,77,Right,CB,68,1.4,2000.0,2.3
33,66,0,181,73,Right,CDM,66,0.275,3000.0,0.0
30,81,0,178,69,Right,RB,81,22.0,46000.0,41.8
22,80,8,179,63,Right,LM,72,0.0,0.0,0.0
18,88,11,175,70,Left,CAM,77,22.0,41000.0,49.5
27,68,3,186,80,Right,GK,65,0.7,1000.0,0.998
33,81,0,187,80,Right,CDM,81,13.0,21000.0,18.2
21,60,10,186,75,Right,ST,50,0.11,1000.0,0.193
24,69,5,178,73,Right,CDM,64,0.8,2000.0,1.2
20,73,11,191,78,Right,ST,62,0.875,500.0,2.1
26,76,1,184,75,Right,CM,75,6.5,15000.0,0.0
28,62,0,178,69,Left,LWB,62,0.35,1000.0,0.613
25,64,2,187,75,Right,ST,62,0.5,2000.0,0.713
27,64,0,176,70,Right,CM,64,0.625,2000.0,0.781
20,79,17,172,70,Right,RB,62,1.0,1000.0,0.0
27,65,1,189,87,Left,CB,64,0.6,5000.0,1.1
20,79,16,169,72,Right,CM,63,1.3,1000.0,2.4
21,84,8,187,71,Right,CAM,76,17.0,36000.0,0.0
21,67,10,175,70,Left,RM,57,0.375,650.0,0.544
18,80,23,193,76,Right,CB,57,0.5,3000.0,1.5
22,66,8,187,85,Right,ST,58,0.45,500.0,0.743
31,74,0,182,75,Right,ST,74,2.1,10000.0,0.0
24,69,2,191,78,Left,CM,67,1.3,5000.0,2.8
24,67,3,190,83,Right,CB,64,0.725,1000.0,0.961
30,70,0,188,78,Right,ST,70,1.6,20000.0,3.0
25,61,3,186,78,Right,ST,58,0.275,750.0,0.364
17,63,14,178,74,Right,CM,49,0.11,500.0,0.272
19,66,13,176,70,Right,RB,53,0.1,500.0,0.238
24,74,3,185,75,Right,CDM,71,2.3,7000.0,3.9
29,64,0,183,76,Right,CM,64,0.575,2000.0,0.776
19,75,15,178,76,Right,LW,60,0.575,3000.0,1.3
27,64,1,187,82,Right,ST,63,0.55,4000.0,1.1
18,78,20,184,74,Right,ST,58,0.575,1000.0,1.6
23,72,6,182,75,Right,RB,66,1.3,2000.0,0.0
22,70,10,179,67,Right,ST,60,0.55,500.0,1.3
36,68,0,184,77,Right,CB,68,0.0,6000.0,0.0
20,85,10,194,89,Right,GK,75,10.5,30000.0,22.1
27,85,1,185,83,Right,CAM,84,48.5,72000.0,86.1
19,70,13,175,63,Left,CM,57,0.4,600.0,0.95
20,78,11,183,76,Right,RB,67,2.1,4000.0,3.4
16,69,18,178,66,Right,CB,51,0.14,500.0,0.277
30,74,0,182,78,Right,CB,74,3.5,13000.0,5.3
28,66,0,193,85,Left,CB,66,0.725,3000.0,1.5
20,60,6,170,65,Right,CM,54,0.17,500.0,0.264
24,71,6,191,85,Left,CB,65,1.0,2000.0,1.7
20,70,15,175,74,Right,CM,55,0.3,500.0,0.833
19,61,13,170,61,Right,CM,48,0.11,800.0,0.239
20,63,12,173,67,Left,CAM,51,0.14,2000.0,0.301
25,72,2,179,82,Left,LB,70,1.8,550.0,4.1
24,76,5,170,64,Right,LB,71,2.6,3000.0,3.8
33,71,0,193,85,Right,CB,71,0.9,8000.0,1.6
28,66,0,180,72,Right,CM,66,0.85,6000.0,1.5
31,72,0,180,92,Left,ST,72,2.0,21000.0,3.8
25,64,3,180,73,Right,RB,61,0.4,700.0,0.65
30,74,0,185,71,Right,RM,74,4.1,22000.0,8.6
24,68,3,174,72,Right,LM,65,0.975,500.0,2.2
22,75,6,190,83,Right,ST,69,2.3,15000.0,0.0
27,75,1,188,98,Left,GK,74,3.6,750.0,8.2
31,61,0,185,77,Right,CDM,61,0.23,2000.0,0.403
26,65,0,184,78,Right,RW,65,0.775,500.0,1.7
19,67,12,183,77,Right,RW,55,0.3,1000.0,0.465
29,62,0,182,80,Right,CM,62,0.4,3000.0,0.78
18,62,16,174,67,Left,ST,46,0.12,1000.0,0.273
28,69,0,183,75,Left,LB,69,1.3,5000.0,2.1
24,72,5,180,75,Right,CM,67,1.5,3000.0,2.4
23,70,9,171,64,Right,ST,61,0.725,2000.0,1.3
17,70,18,184,79,Right,RM,52,0.2,500.0,0.475
29,77,0,177,79,Right,ST,77,10.5,11000.0,15.8
21,67,8,175,72,Left,LB,59,0.475,850.0,0.736
17,69,18,191,77,Right,GK,51,0.13,500.0,0.283
25,79,5,175,65,Right,CB,74,5.5,650.0,12.0
19,83,16,168,66,Left,RW,67,2.6,2000.0,7.1
20,84,11,185,74,Right,ST,73,6.5,12000.0,10.4
22,75,6,186,80,Left,LB,69,2.1,10000.0,4.2
28,67,0,187,83,Left,LB,67,0.925,8000.0,1.5
18,69,15,182,78,Right,ST,54,0.25,2000.0,0.0
29,61,0,180,82,Right,RWB,61,0.3,3000.0,0.525
27,73,0,177,68,Left,LM,73,3.2,22000.0,0.0
18,70,17,189,70,Right,ST,53,0.24,500.0,0.45
19,63,15,185,80,Right,CB,48,0.1,1000.0,0.218
22,69,8,199,95,Right,GK,61,0.65,2000.0,1.2
24,77,5,184,72,Right,GK,72,0.0,0.0,0.0
24,70,4,186,81,Right,ST,66,1.2,5000.0,2.0
25,66,6,184,79,Right,CB,60,0.35,1000.0,0.543
24,81,5,180,70,Right,LW,76,11.5,44000.0,20.4
22,68,10,185,76,Right,GK,58,0.4,6000.0,0.0
18,68,16,184,74,Right,CB,52,0.19,500.0,0.375
27,66,0,177,68,Right,RWB,66,0.825,4000.0,1.4
21,74,10,183,78,Right,CM,64,1.3,1000.0,2.5
20,79,9,178,73,Right,CDM,70,3.3,29000.0,0.0
21,57,7,180,78,Right,ST,50,0.1,1000.0,0.175
24,71,4,170,62,Right,CM,67,1.5,5000.0,2.3
25,64,1,182,73,Right,CDM,63,0.5,2000.0,0.913
35,65,0,187,84,Right,ST,65,0.2,4000.0,0.0
28,63,0,174,74,Right,CM,63,0.475,1000.0,0.689
18,71,17,195,78,Right,GK,54,0.24,500.0,0.498
26,66,0,173,68,Right,CM,66,0.925,500.0,2.0
20,75,14,183,75,Right,LM,61,0.0,0.0,0.0
22,82,5,173,65,Left,LB,77,15.0,32000.0,29.6
22,79,13,181,78,Right,CB,66,2.0,5000.0,5.6
20,74,15,170,71,Right,CM,59,0.55,500.0,1.6
25,70,3,175,70,Right,CM,67,1.3,1000.0,2.1
18,73,16,168,56,Right,RW,57,0.425,600.0,1.0
22,73,12,184,72,Left,GK,61,0.7,1000.0,1.2
19,74,13,172,59,Right,LM,61,0.775,500.0,1.7
33,79,0,188,92,Right,CB,79,4.5,80000.0,0.0
18,67,14,183,72,Right,LM,53,0.22,500.0,0.479
21,72,10,176,76,Right,CM,62,0.9,1000.0,0.0
20,62,10,178,74,Right,CM,52,0.17,2000.0,0.332
21,66,8,182,69,Right,ST,58,0.45,1000.0,0.878
25,84,3,187,73,Right,CDM,81,31.0,71000.0,61.2
17,66,17,177,67,Right,CB,49,0.11,500.0,0.278
24,68,4,182,67,Left,CM,64,0.825,4000.0,1.3
19,76,13,190,72,Right,CB,63,1.1,1000.0,2.4
26,76,1,168,63,Right,RW,75,6.5,18000.0,0.0
17,79,17,186,80,Left,CB,62,0.925,500.0,2.1
19,59,9,176,69,Right,CM,50,0.1,1000.0,0.195
30,70,0,191,85,Right,ST,70,1.6,4000.0,2.6
28,79,1,175,65,Right,CB,78,13.5,950.0,29.4
31,65,0,173,68,Left,LM,65,0.6,4000.0,0.87
28,68,0,177,70,Right,CM,68,1.2,2000.0,1.9
23,69,7,198,87,Right,ST,62,0.8,5000.0,0.0
21,60,10,171,70,Right,RB,50,0.1,650.0,0.145
21,69,8,163,62,Right,RM,61,0.725,500.0,1.7
16,81,26,177,70,Right,CM,55,0.5,500.0,1.1
27,80,3,183,78,Right,CB,77,12.0,45000.0,21.3
22,74,10,175,73,Left,CAM,64,1.3,2000.0,2.1
19,76,13,178,70,Left,CDM,63,1.1,2000.0,2.8
26,75,2,187,84,Left,CB,73,3.3,22000.0,6.2
31,72,0,178,72,Right,RM,72,1.9,8000.0,3.0
21,77,6,178,67,Left,RW,71,3.0,7000.0,5.1
21,72,11,195,79,Right,ST,61,0.75,2000.0,1.2
17,63,13,183,72,Right,CB,50,0.1,500.0,0.238
26,81,1,183,79,Right,RB,80,22.5,53000.0,39.9
37,72,0,192,88,Right,GK,72,0.25,10000.0,0.45
22,68,8,176,70,Right,CF,60,0.55,800.0,0.963
23,74,6,189,80,Right,ST,68,1.9,13000.0,4.0
22,73,4,177,69,Left,LB,69,1.9,500.0,4.3
19,70,14,167,61,Left,CAM,56,0.35,500.0,0.656
29,69,0,183,78,Right,ST,69,1.4,9000.0,2.7
20,68,14,185,75,Right,CDM,54,0.25,1000.0,0.594
21,59,8,169,64,Right,RW,51,0.13,650.0,0.189
27,71,0,173,66,Right,LM,71,2.0,3000.0,3.1
22,66,8,184,79,Right,GK,58,0.4,500.0,0.7
18,71,12,175,72,Right,RM,59,0.525,500.0,1.2
26,63,1,189,83,Right,ST,62,0.475,3000.0,0.677
26,73,3,192,75,Right,CB,70,1.8,7000.0,3.0
21,74,11,202,85,Right,ST,63,1.1,2000.0,1.6
31,75,0,170,65,Right,RB,75,4.1,23000.0,8.6
22,75,11,187,85,Right,CB,64,1.2,2000.0,2.0
29,80,0,194,92,Left,ST,80,21.0,38000.0,44.1
32,69,0,175,72,Right,RB,69,0.975,550.0,2.1
27,75,1,189,77,Right,CB,74,4.2,34000.0,8.3
28,74,0,175,80,Right,CM,74,4.2,36000.0,7.1
20,68,11,180,74,Right,ST,57,0.375,750.0,0.544
31,73,0,183,69,Right,CB,73,3.0,6000.0,6.3
17,80,19,187,83,Right,ST,61,0.825,500.0,2.3
20,66,11,182,77,Left,LWB,55,0.275,1000.0,0.564
23,65,7,175,70,Left,LB,58,0.4,2000.0,0.74
34,66,0,192,88,Right,GK,66,0.15,7000.0,0.255
18,72,19,183,68,Right,ST,53,0.24,3000.0,0.606
24,65,3,180,80,Left,LW,62,0.55,3000.0,1.1
21,83,12,188,75,Right,CB,71,4.3,500.0,0.0
20,78,13,173,68,Left,LM,65,1.7,1000.0,3.4
22,62,8,176,71,Right,ST,54,0.24,650.0,0.348
22,65,7,185,76,Right,ST,58,0.425,2000.0,0.829
26,73,4,169,70,Right,GK,69,1.5,500.0,3.4
22,78,7,188,75,Right,RWB,71,3.6,7000.0,5.9
22,73,8,193,79,Left,GK,65,1.4,3000.0,0.0
28,66,0,182,74,Left,ST,66,0.875,4000.0,1.4
19,79,12,177,74,Left,LB,67,2.3,2000.0,3.9
19,71,16,188,82,Right,GK,55,0.3,2000.0,0.758
28,72,0,174,67,Right,LM,72,2.4,9000.0,3.7
25,70,1,191,86,Right,LM,69,1.7,12000.0,2.8
29,75,0,178,66,Right,CM,75,5.5,29000.0,11.6
17,74,16,175,70,Right,CM,58,0.5,500.0,1.0
24,75,3,169,60,Right,RM,72,3.2,550.0,7.3
38,67,0,176,75,Left,CM,67,0.325,2000.0,0.569
23,73,7,176,70,Left,CM,66,1.7,500.0,4.0
18,76,15,178,72,Right,RB,61,0.725,2000.0,1.9
20,70,13,182,79,Right,RB,57,0.375,1000.0,0.778
21,68,9,182,72,Left,LWB,59,0.475,2000.0,0.926
34,76,0,185,80,Right,ST,76,3.6,28000.0,5.9
24,73,9,185,77,Left,CB,64,1.2,3000.0,0.0
26,61,2,190,83,Right,CDM,59,0.25,2000.0,0.456
19,70,17,186,80,Right,GK,53,0.21,500.0,0.394
21,70,9,178,68,Right,RB,61,0.7,1000.0,1.2
19,79,17,180,74,Right,ST,62,1.0,3000.0,0.0
25,74,1,175,67,Right,LW,73,3.6,47000.0,0.0
22,78,5,175,72,Right,RM,73,4.7,900.0,10.5
17,76,19,183,74,Right,CM,57,0.4,500.0,0.97
22,70,8,193,91,Right,ST,62,0.9,1000.0,2.0
26,61,1,175,77,Right,ST,60,0.3,950.0,0.398
24,86,3,186,90,Right,CB,83,44.5,64000.0,76.8
26,67,3,170,65,Right,RB,64,0.7,500.0,1.6
19,61,8,180,75,Right,ST,53,0.2,2000.0,0.39
33,66,0,186,78,Right,CDM,66,0.275,2000.0,0.0
27,67,0,177,69,Right,ST,67,1.1,5000.0,2.4
21,74,14,188,82,Right,CB,60,0.575,1000.0,0.0
23,73,7,187,77,Right,CM,66,1.7,2000.0,3.3
35,71,0,178,74,Right,RB,71,0.675,5000.0,1.0
26,72,1,183,78,Left,LB,71,2.0,8000.0,3.4
30,72,9,178,76,Right,CM,63,0.0,0.0,0.0
20,75,13,187,82,Right,ST,62,0.975,4000.0,2.8
17,65,12,178,77,Left,RWB,53,0.2,500.0,0.39
21,79,11,187,78,Right,ST,68,2.7,9000.0,0.0
22,59,9,183,77,Right,CM,50,0.1,1000.0,0.175
20,64,8,182,75,Right,GK,56,0.275,1000.0,0.633
18,65,12,184,75,Right,ST,53,0.22,600.0,0.363
28,65,0,192,84,Right,ST,65,0.725,3000.0,1.5
30,75,0,188,85,Right,LM,75,5.5,31000.0,9.4
27,78,0,185,75,Right,CM,78,15.0,18000.0,21.0
20,60,10,189,81,Right,GK,50,0.09,700.0,0.158
18,65,15,183,75,Right,RW,50,0.11,550.0,0.206
23,87,6,191,83,Right,GK,81,33.0,37000.0,62.7
32,76,0,173,72,Right,CM,76,6.0,19000.0,8.4
17,67,16,178,68,Right,CAM,51,0.15,500.0,0.356
28,80,2,170,60,Right,GK,78,12.0,800.0,26.1
23,76,5,180,68,Right,CB,71,2.6,10000.0,5.4
20,70,12,181,75,Right,LM,58,0.5,650.0,0.825
29,72,0,183,72,Right,LB,72,2.1,29000.0,4.0
18,76,16,195,87,Right,GK,60,0.55,500.0,1.6
20,70,12,186,76,Right,ST,58,0.0,0.0,0.0
29,61,0,180,77,Right,CDM,61,0.275,1000.0,0.371
22,74,10,190,84,Right,GK,64,1.1,6000.0,2.1
18,71,17,178,64,Left,LWB,54,0.25,500.0,0.594
22,83,9,178,68,Right,LM,74,9.5,34000.0,0.0
21,74,9,193,85,Right,CAM,65,1.6,4000.0,3.4
22,73,7,177,66,Left,LM,66,1.7,3000.0,0.0
17,76,15,174,66,Right,RM,61,0.75,500.0,1.6
20,58,10,170,70,Right,CAM,48,0.1,500.0,0.155
26,68,1,177,79,Right,CM,67,1.2,7000.0,2.4
25,65,1,173,70,Left,RW,64,0.7,3000.0,1.3
20,72,10,198,88,Right,ST,62,0.875,12000.0,1.7
20,77,13,181,70,Right,ST,64,1.4,5000.0,3.5
22,86,7,179,78,Right,CB,79,33.0,80000.0,67.7
18,85,15,180,65,Left,RW,70,3.7,20000.0,0.0
19,68,15,173,70,Right,CF,53,0.22,2000.0,0.457
38,79,0,187,86,Right,GK,79,1.9,25000.0,3.6
21,68,10,183,75,Right,ST,58,0.45,750.0,0.788
21,66,7,180,72,Right,GK,59,0.4,1000.0,0.94
24,74,5,178,76,Right,CM,69,2.1,1000.0,3.1
20,72,9,190,75,Right,GK,63,0.9,1000.0,1.6
18,74,16,183,77,Right,CDM,58,0.5,500.0,0.938
21,78,9,172,70,Left,CM,69,1.6,10000.0,0.0
22,74,8,183,75,Right,RB,66,1.8,5000.0,4.3
27,77,0,185,75,Right,RM,77,11.0,71000.0,20.9
20,83,8,187,83,Left,LB,75,12.0,51000.0,25.2
20,68,8,177,69,Right,RB,60,0.525,1000.0,1.0
18,75,15,187,78,Right,ST,60,0.575,2000.0,1.3
25,70,1,183,78,Left,RM,69,1.7,4000.0,2.6
20,67,14,192,83,Right,ST,53,0.23,2000.0,0.477
22,58,9,180,74,Left,LB,49,0.1,500.0,0.155
20,67,11,183,68,Right,CAM,56,0.325,1000.0,0.634
28,61,1,187,81,Right,CB,60,0.23,1000.0,0.328
20,83,11,185,79,Right,ST,72,5.0,500.0,11.8
19,59,8,175,65,Left,RM,51,0.13,1000.0,0.254
28,59,0,186,71,Right,CDM,59,0.2,550.0,0.31
20,82,10,175,76,Right,ST,72,5.0,12000.0,12.0
26,62,2,188,85,Right,GK,60,0.23,2000.0,0.42
26,72,0,168,66,Right,RW,72,2.6,18000.0,4.0
34,73,0,189,75,Right,CDM,73,1.0,7000.0,1.3
18,74,14,188,75,Right,CB,60,0.525,1000.0,1.3
22,70,10,170,60,Right,GK,60,0.475,500.0,1.1
22,77,9,169,60,Left,LB,68,2.6,500.0,5.9
27,79,0,168,59,Right,RB,79,17.0,1000.0,35.7
19,62,11,180,70,Left,LB,51,0.12,500.0,0.186
18,71,21,168,65,Right,RB,50,0.14,500.0,0.329
19,78,15,172,65,Right,LB,63,1.1,1000.0,2.4
31,63,0,168,65,Right,CM,63,0.4,1000.0,0.58
22,61,11,177,71,Right,ST,50,0.11,3000.0,0.204
18,62,12,175,70,Right,CM,50,0.11,500.0,0.259
19,76,15,178,77,Right,CM,61,0.775,2000.0,1.6
25,52,2,175,68,Left,RB,50,0.05,1000.0,0.081
18,74,12,167,60,Right,GK,62,0.8,500.0,1.9
23,65,6,186,77,Right,CM,59,0.35,2000.0,0.578
31,69,0,175,72,Left,CDM,69,0.975,4000.0,1.8
18,69,16,175,67,Right,CAM,53,0.24,500.0,0.474
20,73,13,183,87,Right,CB,60,0.55,4000.0,1.4
19,74,17,190,79,Left,GK,57,0.375,500.0,1.0
18,73,14,169,74,Left,CAM,59,0.525,850.0,1.1
21,76,13,180,71,Right,CDM,63,1.1,4000.0,3.0
22,70,5,192,87,Right,CB,65,1.0,2000.0,1.5
21,71,10,191,76,Left,GK,61,0.65,550.0,1.3
29,74,0,186,84,Left,CB,74,4.4,10000.0,6.1
17,68,15,175,72,Right,LM,53,0.21,500.0,0.415
24,72,6,193,86,Right,CB,66,1.2,1000.0,0.0
20,73,12,167,63,Right,RWB,61,0.75,1000.0,1.1
19,69,13,195,80,Right,GK,56,0.3,650.0,0.653
19,70,13,180,73,Left,LWB,57,0.375,2000.0,0.872
21,70,12,175,70,Right,LM,58,0.5,500.0,0.775
18,82,13,178,80,Right,CDM,69,3.1,2000.0,0.0
27,68,0,177,71,Right,LM,68,0.95,9000.0,1.4
25,67,5,175,69,Right,CM,62,0.575,2000.0,0.877
19,74,18,188,74,Right,CAM,56,0.375,800.0,0.778
19,77,15,185,76,Left,ST,62,0.95,2000.0,2.3
19,65,13,178,69,Right,CM,52,0.19,850.0,0.451
28,73,0,179,74,Right,LM,73,3.1,1000.0,6.8
22,75,9,184,82,Right,ST,66,1.9,3000.0,3.1
17,71,18,177,63,Right,CM,53,0.23,500.0,0.431
30,77,0,182,76,Right,CM,77,10.0,30000.0,21.0
22,85,5,165,52,Right,LM,80,32.5,1000.0,70.7
24,74,5,180,83,Right,ST,69,2.1,15000.0,4.1
19,81,16,175,66,Right,RB,65,1.8,500.0,0.0
19,72,13,184,76,Right,CDM,59,0.5,1000.0,1.1
18,75,20,167,58,Right,LM,55,0.35,500.0,0.963
20,77,13,182,72,Right,ST,64,1.4,3000.0,3.7
17,69,13,180,72,Right,CM,56,0.325,500.0,0.723
23,69,7,187,70,Right,CM,62,0.8,900.0,1.2
20,86,9,195,85,Right,ST,77,23.5,39000.0,44.7
23,69,7,177,71,Left,LB,62,0.75,1000.0,1.2
28,75,0,172,72,Left,LB,75,5.0,1000.0,11.0
18,73,19,185,72,Right,RWB,54,0.25,1000.0,0.656
18,66,13,173,70,Right,CAM,53,0.22,1000.0,0.523
19,69,8,170,65,Left,LB,61,0.675,700.0,1.2
18,61,10,183,80,Right,GK,51,0.11,500.0,0.215
23,69,7,168,59,Left,LB,62,0.75,5000.0,1.4
27,77,3,190,73,Right,CB,74,4.8,36000.0,10.0
19,77,12,180,76,Right,GK,65,1.5,1000.0,2.6
18,72,12,176,70,Right,ST,60,0.575,750.0,1.3
20,71,11,180,74,Right,ST,60,0.55,1000.0,1.1
19,79,14,172,66,Right,CDM,65,1.6,12000.0,4.3
27,71,2,182,78,Right,ST,69,0.0,0.0,0.0
20,62,6,184,80,Right,GK,56,0.18,500.0,0.315
18,66,12,185,80,Right,LM,54,0.25,700.0,0.488
23,80,6,190,75,Left,CB,74,6.0,20000.0,13.8
22,72,8,182,71,Right,CM,64,1.3,500.0,3.1
20,71,13,189,80,Right,CM,58,0.5,2000.0,1.1
21,66,8,183,72,Right,RW,58,0.45,500.0,1.1
25,69,3,186,73,Right,CM,66,1.1,4000.0,1.8
18,69,17,185,78,Right,CB,52,0.19,500.0,0.356
27,64,0,177,75,Right,CB,64,0.55,3000.0,1.0
18,74,20,191,70,Left,CB,54,0.275,500.0,0.619
31,66,0,183,74,Right,CB,66,0.575,3000.0,0.834
19,75,16,188,76,Left,CM,59,0.575,7000.0,1.5
17,80,15,170,65,Left,LB,65,1.6,650.0,4.0
31,60,0,192,80,Right,GK,60,0.13,1000.0,0.202
20,76,9,183,72,Left,LB,67,2.1,4000.0,3.6
19,69,10,180,75,Right,CB,59,0.45,700.0,0.698
19,65,13,190,86,Right,ST,52,0.19,650.0,0.356
27,73,0,188,80,Left,CB,73,2.8,31000.0,5.3
32,62,2,183,74,Left,LM,60,0.0,0.0,0.0
28,69,0,191,83,Left,LB,69,1.3,13000.0,0.0
29,82,0,180,71,Right,CM,82,29.5,40000.0,62.0
26,64,0,187,80,Right,CAM,64,0.65,2000.0,0.878
35,70,0,189,91,Right,GK,70,0.18,500.0,0.387
33,77,0,187,82,Right,CB,77,3.1,60000.0,0.0
19,78,15,172,66,Left,RW,63,1.1,1000.0,3.0
27,67,0,177,72,Left,CAM,67,0.0,0.0,0.0
24,72,5,182,82,Right,CDM,67,0.825,9000.0,0.0
22,81,9,175,70,Right,CAM,72,5.5,16000.0,9.9
23,63,5,175,70,Right,ST,58,0.3,1000.0,0.458
25,65,1,174,67,Right,LM,64,0.0,0.0,0.0
21,55,7,180,81,Right,CM,48,0.09,900.0,0.153
34,71,0,177,71,Right,CAM,71,0.625,15000.0,0.0
20,81,7,183,78,Right,CM,74,8.5,26000.0,16.2
20,74,10,183,72,Right,RB,64,1.2,1000.0,0.0
25,79,4,175,70,Right,CM,75,8.0,47000.0,14.2
30,69,0,188,81,Left,LWB,69,0.0,0.0,0.0
30,87,0,183,78,Right,LW,87,77.0,170000.0,146.3
21,65,9,190,80,Right,GK,56,0.275,700.0,0.426
22,63,9,171,65,Right,CAM,54,0.24,500.0,0.372
26,74,1,168,65,Right,ST,73,3.6,750.0,8.2
23,61,5,188,76,Left,GK,56,0.17,1000.0,0.0
22,79,10,178,69,Right,CDM,69,3.0,3000.0,5.1
24,70,5,176,71,Right,CM,65,1.1,2000.0,1.7
26,81,1,162,54,Left,CAM,80,25.0,1000.0,54.4
18,63,9,173,63,Right,RB,54,0.06,2000.0,0.0
